i_rs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
Step Information: Elec=100m  (Run: 1/4)
9.236000000000320e+000	1.590241e-001	9.076976e+000	5.707926e+001
9.237000000000320e+000	1.590341e-001	9.077966e+000	5.708186e+001
9.238000000000319e+000	1.590442e-001	9.078956e+000	5.708447e+001
9.239000000000319e+000	1.590543e-001	9.079946e+000	5.708708e+001
9.240000000000318e+000	1.590644e-001	9.080935e+000	5.708968e+001
9.241000000000318e+000	1.590745e-001	9.081925e+000	5.709229e+001
9.242000000000317e+000	1.590846e-001	9.082915e+000	5.709489e+001
9.243000000000317e+000	1.590946e-001	9.083905e+000	5.709750e+001
9.244000000000316e+000	1.591047e-001	9.084895e+000	5.710010e+001
9.245000000000315e+000	1.591148e-001	9.085885e+000	5.710270e+001
9.246000000000315e+000	1.591249e-001	9.086875e+000	5.710531e+001
9.247000000000314e+000	1.591350e-001	9.087865e+000	5.710791e+001
9.248000000000314e+000	1.591450e-001	9.088855e+000	5.711052e+001
9.249000000000313e+000	1.591551e-001	9.089845e+000	5.711312e+001
9.250000000000313e+000	1.591652e-001	9.090835e+000	5.711572e+001
9.251000000000312e+000	1.591753e-001	9.091825e+000	5.711832e+001
9.252000000000312e+000	1.591853e-001	9.092814e+000	5.712093e+001
9.253000000000311e+000	1.591954e-001	9.093804e+000	5.712352e+001
9.254000000000310e+000	1.592055e-001	9.094794e+000	5.712613e+001
9.255000000000310e+000	1.592156e-001	9.095784e+000	5.712872e+001
9.256000000000309e+000	1.592257e-001	9.096774e+000	5.713133e+001
9.257000000000309e+000	1.592358e-001	9.097764e+000	5.713393e+001
9.258000000000308e+000	1.592458e-001	9.098754e+000	5.713653e+001
9.259000000000308e+000	1.592559e-001	9.099744e+000	5.713913e+001
9.260000000000307e+000	1.592660e-001	9.100734e+000	5.714173e+001
9.261000000000307e+000	1.592761e-001	9.101724e+000	5.714433e+001
9.262000000000306e+000	1.592862e-001	9.102714e+000	5.714692e+001
9.263000000000305e+000	1.592962e-001	9.103703e+000	5.714952e+001
9.264000000000305e+000	1.593063e-001	9.104693e+000	5.715212e+001
9.265000000000304e+000	1.593164e-001	9.105683e+000	5.715472e+001
9.266000000000304e+000	1.593265e-001	9.106673e+000	5.715732e+001
9.267000000000303e+000	1.593366e-001	9.107663e+000	5.715991e+001
9.268000000000303e+000	1.593466e-001	9.108653e+000	5.716251e+001
9.269000000000302e+000	1.593567e-001	9.109643e+000	5.716510e+001
9.270000000000302e+000	1.593668e-001	9.110633e+000	5.716770e+001
9.271000000000301e+000	1.593769e-001	9.111623e+000	5.717029e+001
9.272000000000300e+000	1.593869e-001	9.112613e+000	5.717289e+001
9.273000000000300e+000	1.593970e-001	9.113603e+000	5.717549e+001
9.274000000000299e+000	1.594071e-001	9.114593e+000	5.717808e+001
9.275000000000299e+000	1.594172e-001	9.115582e+000	5.718068e+001
9.276000000000298e+000	1.594273e-001	9.116572e+000	5.718327e+001
9.277000000000298e+000	1.594373e-001	9.117562e+000	5.718586e+001
9.278000000000297e+000	1.594474e-001	9.118552e+000	5.718846e+001
9.279000000000297e+000	1.594575e-001	9.119542e+000	5.719105e+001
9.280000000000296e+000	1.594676e-001	9.120532e+000	5.719364e+001
9.281000000000296e+000	1.594777e-001	9.121522e+000	5.719623e+001
9.282000000000295e+000	1.594877e-001	9.122512e+000	5.719883e+001
9.283000000000294e+000	1.594978e-001	9.123502e+000	5.720142e+001
9.284000000000294e+000	1.595079e-001	9.124492e+000	5.720401e+001
9.285000000000293e+000	1.595180e-001	9.125482e+000	5.720660e+001
9.286000000000293e+000	1.595281e-001	9.126472e+000	5.720919e+001
9.287000000000292e+000	1.595381e-001	9.127461e+000	5.721178e+001
9.288000000000292e+000	1.595482e-001	9.128451e+000	5.721438e+001
9.289000000000291e+000	1.595583e-001	9.129441e+000	5.721696e+001
9.290000000000291e+000	1.595684e-001	9.130431e+000	5.721956e+001
9.291000000000290e+000	1.595785e-001	9.131421e+000	5.722214e+001
9.292000000000289e+000	1.595885e-001	9.132411e+000	5.722473e+001
9.293000000000289e+000	1.595986e-001	9.133401e+000	5.722732e+001
9.294000000000288e+000	1.596087e-001	9.134392e+000	5.722991e+001
9.295000000000288e+000	1.596188e-001	9.135382e+000	5.723250e+001
9.296000000000287e+000	1.596288e-001	9.136372e+000	5.723509e+001
9.297000000000287e+000	1.596389e-001	9.137362e+000	5.723768e+001
9.298000000000286e+000	1.596490e-001	9.138351e+000	5.724027e+001
9.299000000000286e+000	1.596591e-001	9.139341e+000	5.724285e+001
9.300000000000285e+000	1.596692e-001	9.140331e+000	5.724544e+001
9.301000000000284e+000	1.596792e-001	9.141321e+000	5.724803e+001
9.302000000000284e+000	1.596893e-001	9.142311e+000	5.725061e+001
9.303000000000283e+000	1.596994e-001	9.143301e+000	5.725320e+001
9.304000000000283e+000	1.597095e-001	9.144291e+000	5.725578e+001
9.305000000000282e+000	1.597196e-001	9.145281e+000	5.725837e+001
9.306000000000282e+000	1.597296e-001	9.146271e+000	5.726095e+001
9.307000000000281e+000	1.597397e-001	9.147261e+000	5.726354e+001
9.308000000000281e+000	1.597498e-001	9.148251e+000	5.726612e+001
9.309000000000280e+000	1.597599e-001	9.149240e+000	5.726870e+001
9.310000000000279e+000	1.597699e-001	9.150230e+000	5.727129e+001
9.311000000000279e+000	1.597800e-001	9.151220e+000	5.727387e+001
9.312000000000278e+000	1.597901e-001	9.152210e+000	5.727645e+001
9.313000000000278e+000	1.598002e-001	9.153200e+000	5.727904e+001
9.314000000000277e+000	1.598103e-001	9.154190e+000	5.728162e+001
9.315000000000277e+000	1.598203e-001	9.155180e+000	5.728420e+001
9.316000000000276e+000	1.598304e-001	9.156170e+000	5.728678e+001
9.317000000000276e+000	1.598405e-001	9.157160e+000	5.728936e+001
9.318000000000275e+000	1.598506e-001	9.158150e+000	5.729194e+001
9.319000000000274e+000	1.598606e-001	9.159140e+000	5.729453e+001
9.320000000000274e+000	1.598707e-001	9.160130e+000	5.729710e+001
9.321000000000273e+000	1.598808e-001	9.161119e+000	5.729968e+001
9.322000000000273e+000	1.598909e-001	9.162109e+000	5.730227e+001
9.323000000000272e+000	1.599010e-001	9.163099e+000	5.730484e+001
9.324000000000272e+000	1.599110e-001	9.164089e+000	5.730742e+001
9.325000000000271e+000	1.599211e-001	9.165079e+000	5.731000e+001
9.326000000000271e+000	1.599312e-001	9.166069e+000	5.731258e+001
9.327000000000270e+000	1.599413e-001	9.167059e+000	5.731516e+001
9.328000000000269e+000	1.599513e-001	9.168049e+000	5.731774e+001
9.329000000000269e+000	1.599614e-001	9.169039e+000	5.732031e+001
9.330000000000268e+000	1.599715e-001	9.170029e+000	5.732289e+001
9.331000000000268e+000	1.599816e-001	9.171019e+000	5.732547e+001
9.332000000000267e+000	1.599917e-001	9.172009e+000	5.732804e+001
9.333000000000267e+000	1.600017e-001	9.172998e+000	5.733062e+001
9.334000000000266e+000	1.600118e-001	9.173988e+000	5.733319e+001
9.335000000000266e+000	1.600219e-001	9.174978e+000	5.733577e+001
9.336000000000265e+000	1.600320e-001	9.175968e+000	5.733834e+001
9.337000000000264e+000	1.600420e-001	9.176958e+000	5.734092e+001
9.338000000000264e+000	1.600521e-001	9.177948e+000	5.734350e+001
9.339000000000263e+000	1.600622e-001	9.178938e+000	5.734607e+001
9.340000000000263e+000	1.600723e-001	9.179928e+000	5.734864e+001
9.341000000000262e+000	1.600824e-001	9.180918e+000	5.735122e+001
9.342000000000262e+000	1.600924e-001	9.181908e+000	5.735379e+001
9.343000000000261e+000	1.601025e-001	9.182898e+000	5.735636e+001
9.344000000000261e+000	1.601126e-001	9.183887e+000	5.735893e+001
9.345000000000260e+000	1.601227e-001	9.184877e+000	5.736151e+001
9.346000000000259e+000	1.601327e-001	9.185867e+000	5.736408e+001
9.347000000000259e+000	1.601428e-001	9.186857e+000	5.736665e+001
9.348000000000258e+000	1.601529e-001	9.187847e+000	5.736922e+001
9.349000000000258e+000	1.601630e-001	9.188837e+000	5.737179e+001
9.350000000000257e+000	1.601730e-001	9.189827e+000	5.737437e+001
9.351000000000257e+000	1.601831e-001	9.190817e+000	5.737693e+001
9.352000000000256e+000	1.601932e-001	9.191807e+000	5.737950e+001
9.353000000000256e+000	1.602033e-001	9.192797e+000	5.738208e+001
9.354000000000255e+000	1.602134e-001	9.193787e+000	5.738465e+001
9.355000000000254e+000	1.602234e-001	9.194777e+000	5.738721e+001
9.356000000000254e+000	1.602335e-001	9.195766e+000	5.738978e+001
9.357000000000253e+000	1.602436e-001	9.196756e+000	5.739235e+001
9.358000000000253e+000	1.602537e-001	9.197746e+000	5.739492e+001
9.359000000000252e+000	1.602637e-001	9.198736e+000	5.739749e+001
9.360000000000252e+000	1.602738e-001	9.199726e+000	5.740006e+001
9.361000000000251e+000	1.602839e-001	9.200716e+000	5.740262e+001
9.362000000000251e+000	1.602940e-001	9.201706e+000	5.740519e+001
9.363000000000250e+000	1.603041e-001	9.202696e+000	5.740775e+001
9.364000000000250e+000	1.603141e-001	9.203686e+000	5.741032e+001
9.365000000000249e+000	1.603242e-001	9.204676e+000	5.741289e+001
9.366000000000248e+000	1.603343e-001	9.205666e+000	5.741546e+001
9.367000000000248e+000	1.603444e-001	9.206656e+000	5.741802e+001
9.368000000000247e+000	1.603544e-001	9.207645e+000	5.742058e+001
9.369000000000247e+000	1.603645e-001	9.208635e+000	5.742315e+001
9.370000000000246e+000	1.603746e-001	9.209625e+000	5.742572e+001
9.371000000000246e+000	1.603847e-001	9.210615e+000	5.742828e+001
9.372000000000245e+000	1.603947e-001	9.211605e+000	5.743084e+001
9.373000000000245e+000	1.604048e-001	9.212595e+000	5.743341e+001
9.374000000000244e+000	1.604149e-001	9.213585e+000	5.743597e+001
9.375000000000243e+000	1.604250e-001	9.214575e+000	5.743853e+001
9.376000000000243e+000	1.604351e-001	9.215565e+000	5.744109e+001
9.377000000000242e+000	1.604451e-001	9.216555e+000	5.744366e+001
9.378000000000242e+000	1.604552e-001	9.217545e+000	5.744622e+001
9.379000000000241e+000	1.604653e-001	9.218534e+000	5.744878e+001
9.380000000000241e+000	1.604753e-001	9.219524e+000	5.745135e+001
9.381000000000240e+000	1.604854e-001	9.220514e+000	5.745390e+001
9.382000000000240e+000	1.604955e-001	9.221504e+000	5.745646e+001
9.383000000000239e+000	1.605056e-001	9.222494e+000	5.745903e+001
9.384000000000238e+000	1.605157e-001	9.223484e+000	5.746159e+001
9.385000000000238e+000	1.605257e-001	9.224474e+000	5.746415e+001
9.386000000000237e+000	1.605358e-001	9.225464e+000	5.746670e+001
9.387000000000237e+000	1.605459e-001	9.226454e+000	5.746926e+001
9.388000000000236e+000	1.605560e-001	9.227444e+000	5.747182e+001
9.389000000000236e+000	1.605660e-001	9.228434e+000	5.747438e+001
9.390000000000235e+000	1.605761e-001	9.229424e+000	5.747694e+001
9.391000000000235e+000	1.605862e-001	9.230413e+000	5.747950e+001
9.392000000000234e+000	1.605963e-001	9.231403e+000	5.748205e+001
9.393000000000233e+000	1.606063e-001	9.232393e+000	5.748461e+001
9.394000000000233e+000	1.606164e-001	9.233383e+000	5.748717e+001
9.395000000000232e+000	1.606265e-001	9.234373e+000	5.748973e+001
9.396000000000232e+000	1.606366e-001	9.235363e+000	5.749229e+001
9.397000000000231e+000	1.606466e-001	9.236353e+000	5.749484e+001
9.398000000000231e+000	1.606567e-001	9.237343e+000	5.749739e+001
9.399000000000230e+000	1.606668e-001	9.238333e+000	5.749995e+001
9.400000000000230e+000	1.606769e-001	9.239323e+000	5.750251e+001
9.401000000000229e+000	1.606869e-001	9.240314e+000	5.750507e+001
9.402000000000228e+000	1.606970e-001	9.241303e+000	5.750762e+001
9.403000000000228e+000	1.607071e-001	9.242293e+000	5.751018e+001
9.404000000000227e+000	1.607172e-001	9.243283e+000	5.751273e+001
9.405000000000227e+000	1.607272e-001	9.244273e+000	5.751528e+001
9.406000000000226e+000	1.607373e-001	9.245263e+000	5.751784e+001
9.407000000000226e+000	1.607474e-001	9.246253e+000	5.752039e+001
9.408000000000225e+000	1.607575e-001	9.247243e+000	5.752294e+001
9.409000000000225e+000	1.607675e-001	9.248233e+000	5.752550e+001
9.410000000000224e+000	1.607776e-001	9.249223e+000	5.752805e+001
9.411000000000223e+000	1.607877e-001	9.250213e+000	5.753060e+001
9.412000000000223e+000	1.607978e-001	9.251203e+000	5.753315e+001
9.413000000000222e+000	1.608078e-001	9.252192e+000	5.753570e+001
9.414000000000222e+000	1.608179e-001	9.253182e+000	5.753825e+001
9.415000000000221e+000	1.608280e-001	9.254172e+000	5.754081e+001
9.416000000000221e+000	1.608381e-001	9.255162e+000	5.754336e+001
9.417000000000220e+000	1.608481e-001	9.256152e+000	5.754591e+001
9.418000000000220e+000	1.608582e-001	9.257142e+000	5.754845e+001
9.419000000000219e+000	1.608683e-001	9.258132e+000	5.755100e+001
9.420000000000218e+000	1.608784e-001	9.259122e+000	5.755355e+001
9.421000000000218e+000	1.608884e-001	9.260112e+000	5.755610e+001
9.422000000000217e+000	1.608985e-001	9.261102e+000	5.755865e+001
9.423000000000217e+000	1.609086e-001	9.262092e+000	5.756120e+001
9.424000000000216e+000	1.609187e-001	9.263082e+000	5.756375e+001
9.425000000000216e+000	1.609287e-001	9.264071e+000	5.756630e+001
9.426000000000215e+000	1.609388e-001	9.265061e+000	5.756884e+001
9.427000000000215e+000	1.609489e-001	9.266051e+000	5.757139e+001
9.428000000000214e+000	1.609590e-001	9.267041e+000	5.757393e+001
9.429000000000213e+000	1.609690e-001	9.268031e+000	5.757648e+001
9.430000000000213e+000	1.609791e-001	9.269021e+000	5.757903e+001
9.431000000000212e+000	1.609892e-001	9.270011e+000	5.758157e+001
9.432000000000212e+000	1.609993e-001	9.271001e+000	5.758412e+001
9.433000000000211e+000	1.610093e-001	9.271991e+000	5.758666e+001
9.434000000000211e+000	1.610194e-001	9.272981e+000	5.758921e+001
9.435000000000210e+000	1.610295e-001	9.273971e+000	5.759175e+001
9.436000000000210e+000	1.610396e-001	9.274961e+000	5.759429e+001
9.437000000000209e+000	1.610496e-001	9.275950e+000	5.759684e+001
9.438000000000208e+000	1.610597e-001	9.276940e+000	5.759938e+001
9.439000000000208e+000	1.610698e-001	9.277930e+000	5.760192e+001
9.440000000000207e+000	1.610799e-001	9.278920e+000	5.760447e+001
9.441000000000207e+000	1.610899e-001	9.279910e+000	5.760701e+001
9.442000000000206e+000	1.611000e-001	9.280900e+000	5.760955e+001
9.443000000000206e+000	1.611101e-001	9.281890e+000	5.761210e+001
9.444000000000205e+000	1.611202e-001	9.282880e+000	5.761464e+001
9.445000000000205e+000	1.611302e-001	9.283870e+000	5.761718e+001
9.446000000000204e+000	1.611403e-001	9.284860e+000	5.761972e+001
9.447000000000204e+000	1.611504e-001	9.285850e+000	5.762226e+001
9.448000000000203e+000	1.611605e-001	9.286839e+000	5.762480e+001
9.449000000000202e+000	1.611705e-001	9.287829e+000	5.762734e+001
9.450000000000202e+000	1.611806e-001	9.288819e+000	5.762988e+001
9.451000000000201e+000	1.611907e-001	9.289809e+000	5.763242e+001
9.452000000000201e+000	1.612008e-001	9.290799e+000	5.763496e+001
9.453000000000200e+000	1.612108e-001	9.291789e+000	5.763750e+001
9.454000000000200e+000	1.612209e-001	9.292779e+000	5.764004e+001
9.455000000000199e+000	1.612310e-001	9.293769e+000	5.764257e+001
9.456000000000199e+000	1.612411e-001	9.294759e+000	5.764511e+001
9.457000000000198e+000	1.612511e-001	9.295749e+000	5.764765e+001
9.458000000000197e+000	1.612612e-001	9.296739e+000	5.765019e+001
9.459000000000197e+000	1.612713e-001	9.297729e+000	5.765273e+001
9.460000000000196e+000	1.612813e-001	9.298718e+000	5.765526e+001
9.461000000000196e+000	1.612914e-001	9.299708e+000	5.765780e+001
9.462000000000195e+000	1.613015e-001	9.300698e+000	5.766034e+001
9.463000000000195e+000	1.613116e-001	9.301688e+000	5.766287e+001
9.464000000000194e+000	1.613216e-001	9.302678e+000	5.766541e+001
9.465000000000194e+000	1.613317e-001	9.303668e+000	5.766794e+001
9.466000000000193e+000	1.613418e-001	9.304658e+000	5.767047e+001
9.467000000000192e+000	1.613519e-001	9.305648e+000	5.767301e+001
9.468000000000192e+000	1.613619e-001	9.306638e+000	5.767554e+001
9.469000000000191e+000	1.613720e-001	9.307628e+000	5.767808e+001
9.470000000000191e+000	1.613821e-001	9.308618e+000	5.768061e+001
9.471000000000190e+000	1.613922e-001	9.309608e+000	5.768314e+001
9.472000000000190e+000	1.614022e-001	9.310597e+000	5.768568e+001
9.473000000000189e+000	1.614123e-001	9.311587e+000	5.768821e+001
9.474000000000189e+000	1.614224e-001	9.312577e+000	5.769074e+001
9.475000000000188e+000	1.614325e-001	9.313567e+000	5.769327e+001
9.476000000000187e+000	1.614425e-001	9.314557e+000	5.769581e+001
9.477000000000187e+000	1.614526e-001	9.315547e+000	5.769834e+001
9.478000000000186e+000	1.614627e-001	9.316537e+000	5.770087e+001
9.479000000000186e+000	1.614728e-001	9.317527e+000	5.770340e+001
9.480000000000185e+000	1.614828e-001	9.318517e+000	5.770593e+001
9.481000000000185e+000	1.614929e-001	9.319507e+000	5.770846e+001
9.482000000000184e+000	1.615030e-001	9.320497e+000	5.771099e+001
9.483000000000184e+000	1.615130e-001	9.321487e+000	5.771353e+001
9.484000000000183e+000	1.615231e-001	9.322477e+000	5.771606e+001
9.485000000000182e+000	1.615332e-001	9.323467e+000	5.771858e+001
9.486000000000182e+000	1.615433e-001	9.324457e+000	5.772111e+001
9.487000000000181e+000	1.615533e-001	9.325447e+000	5.772364e+001
9.488000000000181e+000	1.615634e-001	9.326437e+000	5.772617e+001
9.489000000000180e+000	1.615735e-001	9.327427e+000	5.772870e+001
9.490000000000180e+000	1.615836e-001	9.328417e+000	5.773123e+001
9.491000000000179e+000	1.615936e-001	9.329407e+000	5.773375e+001
9.492000000000179e+000	1.616037e-001	9.330397e+000	5.773628e+001
9.493000000000178e+000	1.616138e-001	9.331387e+000	5.773881e+001
9.494000000000177e+000	1.616239e-001	9.332376e+000	5.774133e+001
9.495000000000177e+000	1.616339e-001	9.333366e+000	5.774386e+001
9.496000000000176e+000	1.616440e-001	9.334356e+000	5.774638e+001
9.497000000000176e+000	1.616541e-001	9.335346e+000	5.774891e+001
9.498000000000175e+000	1.616641e-001	9.336336e+000	5.775143e+001
9.499000000000175e+000	1.616742e-001	9.337326e+000	5.775396e+001
9.500000000000174e+000	1.616843e-001	9.338316e+000	5.775648e+001
9.501000000000174e+000	1.616944e-001	9.339306e+000	5.775901e+001
9.502000000000173e+000	1.617044e-001	9.340296e+000	5.776153e+001
9.503000000000172e+000	1.617145e-001	9.341286e+000	5.776406e+001
9.504000000000172e+000	1.617246e-001	9.342276e+000	5.776658e+001
9.505000000000171e+000	1.617346e-001	9.343266e+000	5.776911e+001
9.506000000000171e+000	1.617447e-001	9.344255e+000	5.777163e+001
9.507000000000170e+000	1.617548e-001	9.345245e+000	5.777415e+001
9.508000000000170e+000	1.617649e-001	9.346235e+000	5.777667e+001
9.509000000000169e+000	1.617749e-001	9.347225e+000	5.777919e+001
9.510000000000169e+000	1.617850e-001	9.348215e+000	5.778171e+001
9.511000000000168e+000	1.617951e-001	9.349205e+000	5.778424e+001
9.512000000000167e+000	1.618052e-001	9.350195e+000	5.778676e+001
9.513000000000167e+000	1.618152e-001	9.351185e+000	5.778928e+001
9.514000000000166e+000	1.618253e-001	9.352175e+000	5.779180e+001
9.515000000000166e+000	1.618354e-001	9.353165e+000	5.779432e+001
9.516000000000165e+000	1.618454e-001	9.354155e+000	5.779684e+001
9.517000000000165e+000	1.618555e-001	9.355145e+000	5.779935e+001
9.518000000000164e+000	1.618656e-001	9.356134e+000	5.780187e+001
9.519000000000164e+000	1.618757e-001	9.357124e+000	5.780439e+001
